disease,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,Energy,yellow_ratio,skewness_x,skewness_y,kurtosis_x,kurtosis_y
7,39.20385742,51.77011108,38.18893433,50.57176811,64.61723243,49.53898405,246.2708714,0.96422857,0.559937827,7.399496684,0.493023724,0,-0.091947091,-0.212716283,2.213572811,2.036029754
6,20.65304565,32.75196838,18.57569885,35.90125188,54.50371031,32.46124926,148.9988344,0.965330705,0.702973283,5.142446643,0.650339567,0,-0.108247483,-0.139779952,2.095567441,2.064996093
7,39.14859009,61.80743408,40.2118988,44.12982221,64.46073746,46.37390372,276.0995961,0.956062653,0.481351745,8.462143406,0.406744411,0,-0.106837539,-0.165105723,2.124976559,2.070116566
6,26.45870972,40.97460938,32.74703979,39.62998421,57.56124691,47.50980741,243.0319785,0.953239727,0.609016667,6.691671529,0.543230127,0,0.104149738,-0.19222311,2.526466528,2.179018894
6,21.54319763,33.39164734,18.35064697,36.52596743,52.6979108,31.81270916,249.6134231,0.939294913,0.671100537,5.702003052,0.623232847,0,-0.049308147,-0.181643641,2.17685404,2.071556452
8,16.71583557,26.97834778,13.315979,34.88975973,52.62074045,28.83701768,190.3861128,0.951761544,0.733023572,4.794324968,0.679513771,0,-0.037745279,-0.035627236,2.323392736,2.011088792
7,40.5138855,53.04162598,33.048172,53.01080174,66.3758881,45.49343169,347.5051383,0.951593924,0.544153754,7.761288255,0.467955608,0,-0.056038757,-0.251260106,2.258212333,1.987587004
6,28.96479797,38.28375244,26.38919067,46.92266031,58.93389931,43.52924238,350.5752299,0.938867057,0.648067047,6.147027736,0.600970273,0,0.071872309,-0.32009173,2.141739934,2.245868627
0,30.30432129,47.92608643,33.86903381,35.27489758,53.76682773,39.20265032,93.04793484,0.978413305,0.561551609,7.014545005,0.476519859,0,0.262201501,-0.203334222,2.152091326,2.02224918
3,35.56562805,45.10868835,32.48802185,52.8345879,65.01351352,49.20720732,234.3599339,0.966806246,0.619047846,6.537606714,0.555124939,0,0.009851742,-0.157336308,2.083333757,2.47099653
3,12.38479614,20.32054138,10.93959045,23.47549856,35.5921821,22.73951759,64.99972096,0.9646617,0.721945773,5.000008632,0.628462354,0,-0.134540523,0.026823506,2.087250859,1.681013247
7,21.83981323,32.15319824,23.18873596,34.90322496,48.19384152,36.80482774,230.2575329,0.937315395,0.642725184,6.105675368,0.596254544,0,-0.104565282,-0.236329991,2.213310957,2.171372434
4,20.80235291,28.04048157,13.71153259,36.94981711,46.79495307,25.10809259,127.1810444,0.962510776,0.690564142,5.362308595,0.631536859,0,0.013252279,-0.552228107,2.094317923,2.566088393
5,32.11390686,60.02252197,34.63592529,33.5327723,59.44327832,35.27594277,120.8221524,0.97442001,0.513769984,7.550689601,0.398687664,0,-0.169301596,-0.326546452,2.148625908,2.205162531
9,22.01426697,35.42678833,23.64411926,34.75763068,48.96519429,33.95608485,193.7787084,0.946921308,0.602378927,6.739654283,0.537715083,0,0.045310719,-0.003847229,1.913079791,1.956404067
0,36.76026917,53.64271545,42.73304749,37.62744875,53.03198417,43.68642225,154.8967109,0.965222048,0.478189916,8.264910951,0.38179127,0,0.207720899,-0.079374628,2.339175588,1.999783931
9,25.31111145,40.04174805,22.30784607,37.76539303,56.35374219,32.81680269,149.0415459,0.96761993,0.62785956,6.348528562,0.556795848,0,-0.235266252,-0.134930519,2.327433905,2.228635304
2,35.52005005,43.64100647,28.66778564,50.09153664,59.36765129,42.82884023,324.8103709,0.945661813,0.585353393,7.096949125,0.532257071,0,0.214202238,-0.17917917,2.409361374,2.39931735
6,25.17446899,41.53216553,31.71109009,44.20733847,60.88729254,50.32772567,568.5263739,0.903795177,0.568935273,7.396613236,0.503818482,0,0.135799442,-0.444135141,2.996064313,1.995064934
7,43.49650574,59.85217285,41.65151978,52.20591741,69.04750856,50.59368326,300.2929027,0.960698234,0.525833735,7.892955071,0.452909327,0,0.181685631,-0.265284059,2.212726155,2.28634892
9,30.50592041,43.66744995,24.29412842,42.09072409,57.3051514,34.76084728,214.4384591,0.95712054,0.589045408,6.891364783,0.528397892,0,0.059810321,-0.161932132,2.088003014,2.179661688
3,21.86488342,22.19993591,13.04911804,39.10090935,39.50320561,25.10967061,93.17324103,0.966969689,0.68676685,5.386965258,0.601468527,0,-0.252271893,-0.298322632,1.995810433,1.749827787
7,37.06332397,55.15646362,38.04949951,48.71739244,68.6741369,50.42502874,235.8658203,0.967796968,0.558428573,7.44457343,0.484134263,0,-0.050858757,-0.097846487,2.239789414,2.439844798
9,29.49638367,41.98388672,23.96014404,36.39112421,48.06893532,28.85088657,141.1143125,0.960288051,0.525599666,7.726983576,0.450401657,0,-0.275742161,0.093047618,2.076576296,2.062392286
9,37.62290955,58.96829224,30.5532074,46.60796791,64.89189526,38.41768228,145.894279,0.976765008,0.502362602,8.360958254,0.406642811,0,-0.018181039,0.013856238,1.992836647,2.214370578
6,16.69299316,28.74542236,20.21237183,31.59220374,46.52676846,36.91331394,235.9955948,0.928689304,0.650115219,6.143947675,0.585398078,0,0.079388294,-0.188529096,2.165152058,2.061392205
7,36.29077148,60.89651489,32.76774597,46.97358238,68.5799237,42.55627806,258.2079979,0.962428951,0.511822742,8.269500045,0.426930375,0,-0.100876554,-0.06313674,2.144868596,2.156363519
7,34.62245178,54.72184753,36.50001526,42.15807917,61.47340681,44.29563835,259.1324822,0.954867435,0.504910341,8.234503699,0.419586698,0,-0.215360529,-0.196049948,2.269918456,2.102113544
7,39.31759644,53.78591919,32.98678589,48.23455303,62.77184198,42.39889538,291.692274,0.953382816,0.524000185,7.92025064,0.452416336,0,-0.071833549,-0.244066939,2.155028973,2.124946369
9,30.49876404,44.2699585,26.43719482,43.05421045,56.72730839,36.11939647,205.1571006,0.959065694,0.555625935,7.500248988,0.489651027,0,0.013548957,-0.117174519,1.866667445,2.074892548
9,25.36985779,38.85899353,22.54345703,38.19939232,53.37247448,32.96473063,177.3542966,0.958563701,0.60404597,6.706130948,0.541798464,0,0.192336345,-0.109689817,2.142083088,2.05027215
2,23.31272888,33.94885254,19.71047974,37.77647384,54.20876177,32.09038716,101.9282403,0.976684938,0.704489927,4.881284978,0.645765041,0,-0.031018634,-0.182826322,2.12159855,2.036353908
7,38.10853577,60.3052063,40.92416382,41.31072837,60.27408347,43.83889669,240.4747057,0.95645742,0.453816371,8.856808477,0.366123066,0,0.066646911,-0.322693403,2.094619091,2.132296823
4,17.14736938,31.87031555,17.55207825,27.67258045,44.40254956,27.41402973,179.0271333,0.935033426,0.617860521,6.411657573,0.548977426,0,-0.039693586,-0.230319122,1.966392988,2.068167643
6,27.44999695,40.72840881,25.39952087,39.24312228,56.28581799,36.36611848,180.2981722,0.962249656,0.623099355,6.279705131,0.567192416,0,0.008830201,-0.218527002,2.251113167,2.146690412
9,21.51992798,32.26625061,19.41091919,39.90263265,55.88341555,35.61047966,178.3977176,0.962366682,0.706205209,5.190961166,0.66077,0,0.049577376,-0.087110833,2.001786623,2.063252162
2,40.09796143,50.21707153,31.30459595,54.72715542,64.50799061,46.96744687,392.7071594,0.944476143,0.537884544,7.930055844,0.470533836,0,-0.094201724,0.028958188,2.19238506,2.196308242
0,44.36325073,61.59761047,48.62712097,49.07674959,65.55573861,54.62088562,111.7147927,0.984104143,0.519393304,7.996395829,0.41753021,0,0.017100883,-0.371020747,2.062259364,2.399967544
6,26.59373474,42.38719177,22.95796204,39.58086726,59.04095331,35.31602392,186.7504162,0.963203232,0.616914349,6.541558304,0.557239841,0,-0.196117588,-0.339967655,2.33031392,2.268998112
4,23.78112793,37.86531067,24.11346436,33.91705628,50.64162477,34.02142563,134.6979725,0.964546226,0.60454811,6.628171119,0.536964897,0,0.164859823,0.121308501,2.171366658,2.139012059
0,28.22079468,41.40664673,32.95214844,34.6623486,48.71651163,40.17207212,90.03962501,0.976196265,0.572082082,7.082140595,0.47836879,0,-0.200902705,-0.091004613,2.136531664,1.97645779
0,41.77661133,58.5428009,45.2454834,40.58410757,55.01647286,44.30721066,122.7110172,0.974810735,0.461016963,8.558999386,0.357212434,0,0.334951893,-0.26918103,2.130512892,2.061899331
6,26.99539185,35.71989441,22.01733398,46.88257013,59.37356432,39.97120971,266.325464,0.953308229,0.671162279,5.797530166,0.620429133,0,0.260933528,-0.199447565,2.166804574,2.254652318
7,41.09425354,50.18951416,40.00964355,53.2953371,64.23475724,52.21689501,197.4717932,0.972205071,0.590077384,6.779574614,0.529809135,0,0.130463922,-0.28051933,1.965972416,2.176344421
1,36.05052185,53.17559814,33.10906982,49.4575466,66.37669945,47.40896112,302.2802413,0.956412056,0.537927106,7.877988413,0.468456753,0,0.308718049,0.157388794,2.33896,2.011223256
9,22.84628296,33.52420044,18.13911438,37.76037727,50.85855768,29.9527049,193.0044381,0.950966875,0.648952789,6.040988037,0.597413908,0,0.053077551,-0.1649911,2.161127039,2.18678766
2,41.1870575,49.99049377,36.08544922,57.85174395,69.98257961,50.82296086,116.4849683,0.985884323,0.661852076,5.427574447,0.600020553,0,0.090779849,-0.24354584,2.174944979,2.225801058
9,25.66317749,40.53541565,31.12091064,32.6085629,45.4702064,37.44952452,284.3931439,0.913312404,0.475678303,8.58819359,0.388358258,0,0.208798185,-0.149839425,2.151175267,1.931207718
3,51.25535583,67.62184143,46.83648682,59.49673653,76.77389136,55.28673727,195.7476948,0.979464145,0.538293062,7.6419404,0.463007844,0,-0.323699932,-0.216464527,2.22126225,2.137434298
7,31.58914185,43.70811462,32.2824707,44.48820206,60.02254667,45.41564683,162.5791855,0.971832262,0.621432158,6.376157843,0.557182717,0,-0.119732445,-0.240836268,2.314271137,2.183402231
8,15.31970215,23.99739075,9.723297119,33.54572776,49.16173138,24.12486663,130.5080829,0.962024998,0.767160335,4.264407614,0.715890624,0,0.401241588,-0.157356443,2.360367302,2.128704589
6,38.02056885,49.99720764,30.02961731,53.65069409,66.86897156,44.48413206,302.0128746,0.958459033,0.575796873,7.339075376,0.510683139,0,-0.356826027,-0.198905104,2.463184598,2.236478262
6,16.57264709,28.52563477,19.3237915,32.4861839,48.79947174,36.11227566,175.8656694,0.950664066,0.69384359,5.415936687,0.643413572,0,0.0647884,-0.24496117,1.856205031,2.180397015
7,49.2089386,58.60420227,45.83905029,63.35495948,73.53817551,59.50221111,302.0710622,0.968188337,0.554354913,7.580532204,0.48660392,0,0.007919086,-0.328296965,2.17451305,2.131468962
6,28.24888611,41.46008301,31.15159607,44.27637922,58.6907964,46.41358464,430.7912981,0.922906502,0.577260221,7.278921579,0.521918411,0,-0.028520357,-0.210232087,1.974769587,2.258733691
1,32.81190491,42.81387329,26.62420654,52.46690915,64.74846063,44.04157598,187.8249011,0.972665891,0.652298781,6.148991043,0.584971397,0,-0.21967853,-0.16887689,2.311279873,1.92833269
6,20.08110046,25.84326172,17.18249512,42.63630163,52.90667021,37.77760111,214.7135079,0.953678984,0.747527642,4.553114686,0.701261797,0,0.651292935,-0.390936651,3.680453096,2.078784394
9,21.57061768,32.88575745,18.76525879,37.60467349,53.2893906,33.59465086,120.9368406,0.971660442,0.688489849,5.470897961,0.63055106,0,-0.219912656,0.067009555,2.093244573,1.930198052
6,21.85498047,32.29129028,18.95236206,39.65923801,56.90227996,34.76961952,148.9973251,0.969232378,0.726077876,4.806258262,0.673621896,0,0.115961685,-0.102143158,2.275368579,2.205588779
0,29.13139343,46.74816895,35.52615356,33.19486882,51.33767596,40.52842434,86.39842879,0.97827952,0.546890304,7.390930407,0.437429061,0,-0.179832144,-0.180698776,2.207462733,2.061996277
5,24.17633057,42.62826538,21.51020813,35.46732908,58.30442943,32.06452187,170.6532384,0.963194062,0.624565628,6.214879702,0.567299041,0,0.014453196,0.010011715,1.935628831,2.126759278
3,45.12719727,58.94792175,41.41789246,52.84771958,66.24891256,48.9185722,373.9230722,0.948070377,0.45814389,8.981026338,0.376354118,0,-0.10755157,0.053045036,2.296144226,2.097235512
9,19.73812866,32.64146423,20.32989502,32.72238271,47.56667627,30.72633646,186.5176134,0.944342114,0.624265191,6.383512858,0.570062017,0,0.013193949,0.03874773,2.053755907,2.241794095
2,27.46607971,37.89375305,23.1484375,44.48267715,60.64270506,37.59254572,104.655004,0.981518466,0.706480689,4.924847848,0.642567609,0,-0.16368568,-0.060435597,2.078328107,2.130911555
6,22.48236084,36.07743835,26.13442993,36.76225598,53.69658047,42.97360372,219.7349284,0.9508341,0.630615274,6.44476473,0.563740692,0,0.068917687,-0.156989045,2.380885574,2.008445347
3,38.7615509,45.16612244,31.95718384,57.35222907,64.56041809,49.93520702,194.1881781,0.973440687,0.612745052,6.781253184,0.531645455,0,0.273187956,-0.162780175,2.304123088,2.197758292
9,20.64433289,29.86962891,22.71525574,32.89628829,45.43430828,35.58728073,154.9042201,0.952750368,0.638991003,6.169608177,0.561781025,0,-0.131694756,0.405150971,2.087386367,2.301605916
4,17.47470093,23.73736572,14.56968689,36.16782469,47.75630594,30.9152179,79.96901618,0.977665117,0.77677072,4.014595439,0.728099998,0,-0.015147898,0.10240659,2.07131876,2.669337998
8,17.44908142,29.3520813,12.56745911,34.65229467,54.04042321,27.77253146,167.7337659,0.958556006,0.72432196,4.9535781,0.667723884,0,-0.252435541,-0.039491469,2.29298661,2.424187894
9,28.60598755,43.23104858,30.32159424,40.6438012,56.73064095,41.64923033,180.10263,0.964003252,0.583745117,7.080474497,0.514221004,0,0.002566215,-0.201121707,2.00071665,1.979642542
6,22.82617188,35.74284363,27.94862366,36.63810287,51.17311621,43.67107103,286.9237477,0.931730033,0.574234408,7.280368276,0.492979896,0,-0.112618284,-0.290269454,2.45801674,2.022615709
3,33.32817078,46.18937683,31.36643982,42.65480463,56.46302067,40.21380257,161.094645,0.967761354,0.555083351,7.421266961,0.471757954,0,-0.222736393,-0.49546327,2.084208335,2.429661551
3,11.92501831,19.53677368,9.913635254,22.64840096,32.95485614,18.91011598,43.15243632,0.972641533,0.739318223,4.797579222,0.620268416,0,0.552603496,-0.195124766,2.285921792,2.325199759
6,19.03862,34.16673279,29.68132019,34.29627955,50.67623925,45.69264159,409.641386,0.898595174,0.606681658,6.760900528,0.555322165,0,-0.151479393,-0.276137728,2.164115411,2.171438019
7,28.27348328,44.3475647,26.59477234,39.71230642,58.83617962,37.61064759,151.5223268,0.970392313,0.605473257,6.666312799,0.540380818,0,-0.013208787,-0.056911404,2.16609143,2.194094131
2,36.38232422,50.71975708,31.81977844,45.58742541,62.7494688,40.12508336,115.6033693,0.980900263,0.604799024,6.314689369,0.526722872,0,-0.09377698,-0.260117838,2.139376738,2.150895417
6,34.1452179,46.4831543,29.00463867,48.52855525,62.52356531,44.11454716,276.6914963,0.956061114,0.587629038,7.07286861,0.528792498,0,0.083675082,-0.220703622,2.058663209,2.150319242
8,15.63208008,25.62675476,14.23327637,30.13988857,47.18185323,27.78233685,107.8654859,0.965954635,0.738062759,4.574585973,0.689806654,0,-0.100719587,-0.170500118,2.188898316,2.137693907
9,25.01583862,37.545578,26.73434448,39.16446021,54.30286835,40.15183983,220.8099151,0.952133812,0.597672319,6.897321227,0.525594846,0,0.191247056,0.124695943,2.353532519,1.984647359
0,30.85040283,46.59521484,35.71939087,37.56883034,54.61065106,42.58129711,129.1497461,0.972013162,0.564473887,7.0594886,0.485075977,0,-0.174840117,-0.263883631,2.190034684,2.123568948
9,17.49406433,29.56542969,17.45655823,29.857642,47.11138532,30.2732153,107.0922112,0.966315862,0.666839518,5.808913276,0.577162108,0,-0.671227203,0.201841582,3.163521731,2.088246755
9,19.05831909,31.40240479,16.53305054,34.51977748,50.75225762,29.15477476,200.6618196,0.946076837,0.673201773,5.663376633,0.620626838,0,0.166079267,-0.185508163,2.154690408,2.091782207
9,23.48980713,36.2275238,23.35061646,37.92054738,50.05543381,35.75256414,166.5142099,0.958095837,0.582255212,7.070202188,0.504554052,0,-0.084918525,-0.152732922,2.05001419,2.174095966
3,35.60211182,51.48304749,33.16551208,38.66100594,54.83232542,38.32308215,67.1083212,0.985125926,0.597146449,6.795434463,0.489841763,0,-0.054474413,-0.024215246,2.339662082,1.78947917
9,17.81802368,31.42256165,18.86907959,28.68366364,44.63715768,28.94583404,123.9324009,0.956743686,0.624148128,6.385553062,0.554847804,0,0.187648332,-0.19163224,2.301827504,2.292735001
5,19.96942139,35.15020752,20.95812988,33.07727637,55.92124952,34.13060831,129.305003,0.97004496,0.68603607,5.283361983,0.622259299,0,0.173035099,0.226054336,2.016765666,2.387983766
7,42.95452881,55.8034668,44.27432251,51.11486037,63.66069144,52.41447592,425.4033813,0.938027793,0.506215127,8.212361394,0.437679653,0,0.139956492,-0.2485149,2.175248323,2.159373049
6,29.88641357,43.31387329,35.22181702,45.32476337,61.6614127,52.71537743,244.5648539,0.96057868,0.610493601,6.740443618,0.556555087,0,-0.010441667,-0.243976365,2.281153893,2.111916613
6,37.61871338,49.17028809,35.77781677,53.12200308,65.64234141,51.01884199,584.8645034,0.919355837,0.561660139,7.528368291,0.508713145,0,-0.027184559,0.297527648,2.236122058,2.243205292
1,39.36463928,47.86726379,32.28796387,50.46061534,59.79299469,43.01681927,202.8751363,0.966456476,0.546020073,7.625668522,0.468216042,0,-0.199227135,-0.128894901,2.174449609,2.033889195
7,34.47647095,50.39460754,35.40939331,46.76349559,61.66863695,47.70791001,503.7609711,0.918090604,0.515397655,8.239917856,0.445317447,0,0.222976188,-0.294084929,2.372237679,2.247211549
8,16.34043884,26.95019531,14.80487061,35.20915106,55.21344545,32.51967992,176.6935888,0.959247675,0.767684714,4.193572553,0.721408429,0,0.299430052,0.120031356,2.281095246,2.52362953
2,30.82969666,39.50201416,28.75059509,50.78089877,64.44467863,47.22437936,98.10162992,0.985658185,0.714085441,4.896398027,0.65334499,0,0.052876561,-0.163029137,2.256826088,2.058296853
3,31.86871338,38.36990356,26.97276306,52.74445106,61.82789311,45.21890529,104.1850657,0.984101513,0.710595405,5.307436271,0.637644875,0,0.839774186,-0.293019427,4.782001203,2.030250194
6,24.50897217,37.78894043,25.17797852,38.75639413,54.35744803,40.04905288,334.5137621,0.927037141,0.609250784,6.739849008,0.550270597,0,0.018081252,0.031908828,2.038648559,2.270080833
1,30.28607178,42.63276672,29.04476929,46.57875148,60.75527024,45.92467712,195.1394121,0.967429332,0.603213961,6.934752301,0.521704352,0,-0.197074132,-0.181841829,2.120165184,2.409450571
0,47.42959595,64.74963379,47.8454895,52.54682987,69.88954669,53.53723238,242.5531066,0.96918978,0.502403972,8.124595761,0.431754397,0,0.190926329,-0.314358892,2.103894712,2.218040665
9,25.71389771,38.65725708,23.84405518,42.2960524,57.72393148,38.17500408,268.6405808,0.94767158,0.608608259,6.808936414,0.542325333,0,0.1641814,-0.060881192,2.191427042,2.118653365
